id	name	sumary	desciption	rating	reviewCount	popularity	tags	openTime	closeTime	priceVND	houseNumber	street	   ward	district	city	Tọa độ	URL	phone	Img name	dwell	Img url
66	Secret Garden Restaurant	Nhà hàng món Việt trên sân thượng	Quán ăn mang phong cách miền quê yên bình nằm trên sân thượng một chung cư cũ, phục vụ các món ngon gia đình.	4.4	2800	89	Ăn trưa, Sân vườn, View đẹp	11:00	22:00	100000	158	Pasteur	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.777262769300917, 106.69975864218362	https://www.google.com/maps/place/Secret+Garden+Restaurant/@10.7772338,106.6996262,21z/data=!4m10!1m2!2m1!1sSecret+Garden+Restaurant!3m6!1s0x31752f3809e41243:0x782bda7d69de8ec1!8m2!3d10.777296!4d106.6997766!15sChhTZWNyZXQgR2FyZGVuIFJlc3RhdXJhbnRaGiIYc2VjcmV0IGdhcmRlbiByZXN0YXVyYW50kgEVdmlldG5hbWVzZV9yZXN0YXVyYW504AEA!16s%2Fg%2F11b6gqdn0y?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	0909904621	secret-garden.jpg	60	https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/63/84/89/warmly-welcome-you-to.jpg?w=1400&h=800&s=1
67	L'Usine Lê Lợi	Quán cafe kết hợp không gian nghệ thuật	Không gian kiến trúc Pháp cổ điển, phục vụ cà phê, đồ ăn nhẹ Âu-Á, thích hợp để thư giãn buổi chiều.	4.4	2100	86	Cafe, Bistro, Hiện đại	07:30	21:30	80000	70B	Lê Lợi	Phường Bến Thành	Quận 1	Hồ Chí Minh	10.77439329244112, 106.70064695861564	https://www.google.com/maps/place/L%E2%80%99Usine+Le+Loi/@10.7742616,106.7000344,19.55z/data=!4m6!3m5!1s0x31752f38abfc4117:0x82bfa27c8fea61cc!8m2!3d10.7743611!4d106.7005507!16s%2Fg%2F12q4yn31q?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	02835210703	lusine-leloi.jpg	60	https://lusinespace.com/wp-content/uploads/2018/03/le-thanh-ton-2.png
68	The Workshop Coffee	Quán cafe specialty yên tĩnh	Quán cafe chuyên về các loại hạt cà phê chất lượng cao, không gian kiểu công nghiệp (industrial), thích hợp làm việc chiều.	4.5	1900	72	Cafe, Làm việc, Yên tĩnh	08:00	21:00	60000	27	Ngô Đức Kế	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.77349271923586, 106.7056321090507	https://www.google.com/maps/place/The+Workshop+Coffee/@10.7733921,106.7054385,20.56z/data=!4m6!3m5!1s0x31752f46a0eb2777:0x7b06383e4fde6eda!8m2!3d10.7734764!4d106.7056037!16s%2Fg%2F11b5qslzq8?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	02838246801	workshop-coffee.jpg	120	https://www.brian-coffee-spot.com/wp-content/uploads/wow-slider-plugin/1334/images/20170609_121347.jpg
69	Dinh Độc Lập	Chứng nhân lịch sử thống nhất.	Biểu tượng của Sài Gòn, nơi ghi dấu sự kiện 30/4/1975 với kiến trúc phong thủy và nội thất bảo tồn nguyên vẹn.	4.5	4339	100	Di tích lịch sử	08:00	16:30	40000	135	Nam Kỳ Khởi Nghĩa	Phường Bến Thành	Quận 1	Hồ Chí Minh	10.777030924431134, 106.69539248867457	Dinh độc lập	028 3822 3652	dinh-doc-lap.jpg	120	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcTbAgFkvF_eck0wFiGh-zBjfAVQ5v7fJ2LMVLMPz3wZxrXqoXfznqG4oPLQ85-j-nEjYgQGOONV8wgclQdn6v0b2Dk0xzmGllSecuKnd0xy_yuNABk
70	Phố đi bộ Nguyễn Huệ	Trái tim sôi động của thành phố.	Quảng trường đi bộ hiện đại, nơi diễn ra lễ hội, đường hoa và vui chơi về đêm sầm uất.	4.7	881	99	Giải trí	00:00	23:59	0		Nguyễn Huệ	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.773864734536067, 106.70366103443047	https://maps.app.goo.gl/BTSuPEYiBT1UMGPT7		pho-di-bo-nguyen-hue.jpg	60	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcTf5-KNaijhAwlV6Wc2RWCpQb-1VvBN4CxlvwzUo8-XdPqrL-O5_uHyx27MYlE6wNA_8fj0wSDc97aXlU1msJU6eVMHZ6Li-1vF3NYa8h55UVSUpXI
71	Bảo tàng Mỹ thuật	Tòa nhà 99 cửa sổ.	Biệt thự cổ tráng lệ của gia đình Chú Hỏa, nơi trưng bày các tác phẩm nghệ thuật giá trị.	4.5	470	79	Giải trí	08:00	17:00	30000	97A	Phó Đức Chính	Phường Nguyễn Thái Bình	Quận 1	Hồ Chí Minh	10.770070032389333, 106.69926811197419	97A Phó Đức Chính	028 3829 4441	bao-tang-my-thuat.jpg	120	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcQ4N3uYHA5Ccx3h8YY6NhSO0wyJc4pvgCpU1FRMiFag007lL6w0IzEPK8AqLNHuK9LD7nnSF78wqT_BWpwHAo5joM6SAOtZY79NR3DWtyp8Kiv_3Eg
72	KDL Suối Tiên	Công viên văn hóa tâm linh.	Khu giải trí chủ đề văn hóa dân tộc với Biển Tiên Đồng và các công trình mô phỏng truyền thuyết.	4.3	22019	78	Giải trí	08:00	17:00	150000	120	Xa Lộ Hà Nội	Phường Tân Phú	TP. Thủ Đức	Hồ Chí Minh	10.866201568419575, 106.80316697448518	https://maps.app.goo.gl/QQCvkkG6LgJuAazEA	02838960260	kdl-suoi-tien.jpg	90	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQiZ03mrOpEY_Ins_IN2mS9ihgrNS5bRvxSI6LjhLTqYeCfxK5rpA26GHNsNOFbGPWbRf2GuQvvD947WmZjtxi2vT6Is54zpBlCuTPJKYmHM2M7lIs
73	Chợ Bến Thành	Biểu tượng thương mại lâu đời.	Ngôi chợ nổi tiếng nhất Sài Gòn với tháp đồng hồ 4 mặt, bán đủ loại hàng hóa và ẩm thực.	4.0	75613	97	Mua sắm	06:00	23:00	0		Lê Lợi	Phường Bến Thành	Quận 1	Hồ Chí Minh	10.772532946392827, 106.69801674571262	Ben Thanh Market	028 3829 9274	cho-ben-thanh.jpg	30	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcTpCAXpCMFfdq-_Q5r8R9faD47tDKUVle3dltOf4AWXCTLX7rNwTYOxDqcAMul9hH3QhniGynY86Twj48JbQaMBo17y3Yz9fxhuhM-rL_oZkdWBT20
74	Landmark 81 SkyView	Tòa nhà cao nhất Việt Nam.	Đài quan sát trên đỉnh tòa nhà chọc trời, ngắm toàn cảnh Sài Gòn hiện đại từ độ cao kỷ lục.	4.6	19307	89	Ngắm cảnh	10:00	22:00	500000	720A	Điện Biên Phủ	Phường 22	Q. Bình Thạnh	Hồ Chí Minh	10.795124937938512, 106.72210027526916	Central 2	028 3518 0113	landmark-81.jpg	45	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcThR0DO92Zd_hAYoQwd5YSCZgaStS81d9NXWpH3DzNcjzwCaAV1G4vrW5Zb0i26DNlXfBB74TmEtOK6UOcdNW2fVrWA8VmUatroxec4ZsqNBYlaNL0
75	Nhà thờ Đức Bà	Tuyệt tác kiến trúc Pháp.	Biểu tượng Sài Gòn với gạch đỏ Marseille và hai tháp chuông cao vút giữa trung tâm thành phố.	4.4	26309	99	Tham quan	07:00	20:00	0	1	Công xã Paris	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.77985097120243, 106.69903191066712	QMJX+2J3		nha-tho-duc-ba.jpg	120	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcRtzQoTebWwO-Tok96U6LkPmElTbZiiz9yE6_zhs-f6J_B7EOVU0b1OXTeiqqVzgUXJQRfK2SyqooFp9W6LzuXF0zXmjJpXrSdj3J0BBiZtHUJZvf8
76	Bưu điện Trung tâm	Bưu điện cổ đẹp nhất.	Công trình kiến trúc Pháp kết hợp nét Á Đông, nổi tiếng với mái vòm lớn và bản đồ cổ bên trong.	4.4	4876	98	Tham quan	07:00	17:00	0	2	Công xã Paris	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.779941322577338, 106.6999059584101	Saigon Central Post Office	028 3924 7247	buu-dien-trung-tam.jpg	30	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcRAYH__QOEFxKHj9ukxeX1JW1uoBXLnGo-gZAwYMByLgv6aKCdGkZxoWlQ1bMdGNe4pfm2f5mJ3yhYjvvc8vbsJaIFq-5chmsfLEYQCXLRpj1rT2DE
77	Nhà hát Thành phố	Thánh đường nghệ thuật.	Công trình phong cách Flamboyant lộng lẫy, nơi diễn ra các sự kiện văn hóa nghệ thuật lớn.	4.6	16435	95	Tham quan	18:00	22:00	700000	7	Công Trường Lam Sơn	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.776634622461053, 106.70316845226888	07 Công trường Lam Sơn	028 3829 9976	nha-hat-thanh-pho.jpg	30	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcSdSSvYxRRIhYTPzVVmJlGvIRg-DGhk-u6VOEe4qpJu8L8jvY5s-N_KInICLlv5M9-QsRuexWnC9jiqfx97CP9Im_wwlV72jz9LjNLDs9nQTeCmvsY
78	Phố đi bộ Bùi Viện	Phố Tây không ngủ.	Khu phố nhộn nhịp với quán bar, pub, âm nhạc sôi động, điểm tụ tập của du khách và giới trẻ.	4.3	23411	96	Tham quan	19:00	23:59	0		Bùi Viện	Phường Phạm Ngũ Lão	Quận 1	Hồ Chí Minh	10.76736191694057, 106.69388091322847	https://maps.app.goo.gl/b1iLg7D8ChPQTvPN7		pho-bui-vien.jpg	90	https://ik.imagekit.io/tvlk/blog/2022/12/pho-di-bo-bui-vien-cover.jpg?tr=q-70,c-at_max,w-500,h-250,dpr-2
79	Bảo tàng Lịch sử	Dòng chảy lịch sử dân tộc.	Tòa nhà kiến trúc Đông Dương, lưu giữ hàng ngàn hiện vật quý giá và bảo vật quốc gia.	4.2	3873	82	Tham quan	08:00	17:00	30000	2	Nguyễn Bỉnh Khiêm	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.776078729620075, 106.69954839614716	Ho Chi Minh City Waste Recycling Fund	028 3829 8146	bao-tang-lich-su.jpg	90	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcQidUEDtxr5mdRTcP06AVTEw0e6rsf77pWed6xLbGNkFfv8cRCtbxk5Fcmjsxk-GaN_MCbWmW4ZYwNvZd7aTzFXLED3SbP2FZfvhApMN0C-RvarFI8
80	Thảo Cầm Viên	Lá phổi xanh 150 tuổi.	Vườn thú lâu đời nhất Việt Nam, nơi bảo tồn động thực vật quý hiếm giữa trung tâm Quận 1.	4.3	33508	94	Tham quan	07:00	18:30	60000	2	Nguyễn Bỉnh Khiêm	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.78735244688693, 106.70505217703483	https://maps.app.goo.gl/Kz3L6cseFm4TKpYF9	028 3829 1425	thao-cam-vien.jpg	90	https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSjDMQyhk6i47tHCuAkmLJC58gf1_XlJI-KBgOMyUx8hm6yonH4Z-J3V0bPYaxi
81	Bảo tàng Chứng tích Chiến tranh	Ký ức chiến tranh đau thương.	Nơi trưng bày hình ảnh, hiện vật tố cáo tội ác và hậu quả tàn khốc của chiến tranh xâm lược.	4.5	39884	95	Tham quan	07:30	17:30	40000	28	Võ Văn Tần	Phường Võ Thị Sáu	Quận 3	Hồ Chí Minh	10.779530556303875, 106.6920888103032	Agent Orange	028 3930 5587	bao-tang-chung-tich.jpg	120	https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS5XNNmq3p10Cw4k1bnEEEFN8AgZK9ecB17vB2hDbw09tuHnCuzXrCvRmceH7Fp
82	Nhà thờ Tân Định	Nhà thờ màu hồng cổ tích.	Ngôi nhà thờ nổi bật với màu hồng rực rỡ, kiến trúc Gothic pha Roman, điểm check-in cực hot.	4.4	8315	93	Tham quan	07:30	17:00	0	289	Hai Bà Trưng	Phường Võ Thị Sáu	Quận 3	Hồ Chí Minh	10.788349414551513, 106.69067986637025	핑크성당	028 3829 0093	nha-tho-tan-dinh.jpg	120	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcRxuoDV2XfbtTUrpCwPWTx-qGL_c4227dmL0zegsgP-gU_FTumLsA2fZNArj9EI7jaakugqYHKzWAv6alTiCML8zGeB9i3yw6D_UFcAJA17LfGkfB0
83	Chùa Ngọc Hoàng	Ngôi chùa cầu con linh thiêng.	Chùa Phước Hải với kiến trúc Hoa cổ kính, nổi tiếng tín ngưỡng cầu tự và cựu Tổng thống Obama từng ghé thăm.	4.7	1535	92	Tham quan	07:00	18:00	0	73	Mai Thị Lựu	Phường Đa Kao	Quận 1	Hồ Chí Minh	10.792006863030343, 106.69817939686087	https://maps.app.goo.gl/7Qhaqdojfc6Ruy169	028 3820 3102	chua-ngoc-hoang.jpg	30	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcSOGlbuDh2RWvnVMfCPbrM9EHl-LBbdy-1oBjT4bdQhpGh902em_hDXQTx1uwFSQpeoBx2Mf9aZv9OclwLR0Co9hbB5QDN2uGWSyXRVEfgCSW7zk-E
84	Chùa Bà Thiên Hậu	Chùa Hoa cổ nhất Chợ Lớn.	Kiến trúc hình ấn độc đáo với vòng nhang xoắn ốc và phù điêu gốm sứ tinh xảo trên mái.	4.6	3199	90	Tham quan	06:00	17:30	0	710	Nguyễn Trãi	Phường 11	Quận 5	Hồ Chí Minh	10.753263646361388, 106.6611716901623	https://maps.app.goo.gl/5vhVAP8FUfbZgSTU7	028 3855 5313	chua-ba-thien-hau.jpg	45	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcSEBuatZaWTuYRoBx9OHRyqUtCXz-W3ljThGj5w3R0bqdarSlKWKsXzq7KLEvvvqF1J588qbJACfYHkCkV9u88rvqo6rJ3BcRPZuTFq5N6e8DIY5Rw
85	Bitexco Tower	Biểu tượng búp sen vươn cao.	Tòa tháp với sân đỗ trực thăng độc đáo và đài quan sát Saigon Skydeck ngắm phố thị.	4.5	19135	91	Tham quan	09:30	21:30	200000	36	Hồ Tùng Mậu	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.77172949642816, 106.7043791802825	Tầng 63	028 3915 6156	bitexco-tower.jpg	90	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQVVCY2Bavik9y5l0DT3oShbI_MHZORle-eHzNI4fLJ6XyTwMIM6a5Zd4NTKBQjEDhiG09TxMVYD5C5ZPzSoTy_gMZU2Se9Gs72naC_2VIlVBk-DAY
86	State Bank of Vietnam - HCMC Office	Kiến trúc cổ điển uy nghi.	Tòa nhà di sản bên bến Chương Dương với kiến trúc Pháp lộng lẫy, biểu tượng ngành ngân hàng.	4.0	125	75	Tham quan	07:30	17:00	0	8	Võ Văn Kiệt	Phường Nguyễn Thái Bình	Quận 1	Hồ Chí Minh	10.769047728535313, 106.70374898986167	8 Võ Văn Kiệt	02838217857	ngan-hang-nha-nuoc.jpg	60	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcSaLFCj0h3fBXNSHUTEU6Tph4IUZzjQwSK8EbIQLlI3fcPrS8g-LNeuAcieXU-KXE0l5CuKxjKVa1lX6S49OiyzWBClmhdI6PEPbVBgWCNL3y7tP9c
87	Bến Nhà Rồng - Bảo tàng Hồ Chí Minh	Nơi Bác Hồ ra đi tìm đường cứu nước.	Bảo tàng Hồ Chí Minh, công trình cổ kính bên sông Sài Gòn mang ý nghĩa lịch sử trọng đại.	4.7	1824	93	Tham quan	07:30	17:00	20000	1	Nguyễn Tất Thành	Phường 13	Quận 4	Hồ Chí Minh	10.768179910971055, 106.70687182332192	Công Ty Tnhh Dịch Vụ Thể Dục Thể Thao Và Trị Liệu Tn	02838255740	ben-nha-rong.jpg	15	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcTGlDr1G_42Ph2xgqu67U0Hb81KBpN3kpJp5ar3saNxbu9wMffl2wDvt5oZSbO86DUgdDuTJiVkLX1Zu4L0DyjBRevnhpcZIlKCgAJSo_MnXJRRBYQ
88	Chùa Giác Lâm	Tổ đình cổ nhất Sài Gòn.	Ngôi chùa hơn 300 năm tuổi, kiến trúc chữ Tam đặc trưng, lưu giữ nhiều cổ vật quý giá.	4.7	201	75	Tham quan	06:00	20:00	0	565	Lạc Long Quân	Phường 10	Quận Tân Bình	Hồ Chí Minh	10.778721045812961, 106.64918902718436	https://maps.app.goo.gl/iEUFNGhihFcgowNFA		chua-giac-lam.jpg	120	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcTKjg4NxX4HhvSfzItHciu7lsnbrvyv9kvOibT7pWhdCcot9zuMa9vKApzWTI9Vta4D0ns82LG6welEPkFhO3WuCTkoYpyeHW-eAuLUmjYxI_PKp6s
89	Partea - English Tearoom	Tiệm trà chiều phong cách Anh	Nằm trong chung cư 42 Nguyễn Huệ, chuyên phục vụ trà và bánh ngọt với bộ tách chén sang trọng, view phố đi bộ.	4.3	1200	Cao	Trà chiều, Bánh ngọt, Sống ảo	09:00	22:00	150000	42	Nguyễn Huệ	Phường Bến Nghé	Quận 1	Hồ Chí Minh	10.774051639557236, 106.70418390725285	https://www.google.com/maps/place/Partea+-+English+Tearoom/@10.7739892,106.703727,19.29z/data=!4m6!3m5!1s0x31752f46c03a6245:0xa36bfe8c0c933912!8m2!3d10.7740881!4d106.7041844!16s%2Fg%2F11b7sxkhgw?entry=ttu&g_ep=EgoyMDI1MTEyMy4xIKXMDSoASAFQAw%3D%3D	0907633457	partea-tea.jpg	80	https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5c/cb/5c/img-20180611-wa0006-largejpg.jpg?w=1400&h=800&s=1
90	Chợ Bình Tây	Chợ đầu mối kiến trúc cổ	Chợ Lớn Mới, kiến trúc Á Đông độc đáo, trung tâm thương mại của người Hoa	4.4	18000	90	Mua sắm, Lịch sử, Kiến trúc	06:00	19:00	0	57A	Tháp Mười	Phường 2	Quận 6	Hồ Chí Minh	10.749379872248692, 106.65108505735797	https://www.google.com/maps/place/Binh+Tay+Market/@10.7493476,106.6510136,21z/data=!4m6!3m5!1s0x31752e8ab9bb054d:0x36072ab090100a11!8m2!3d10.7493647!4d106.651058!16s%2Fg%2F11c2l1m3ty?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	02838556130	cho-binh-tay.jpg	60	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcQ19TQBO3Luzls9OWFkdjCyCD1t6hn3mW6kJG41Fp58H17MfupiwpYk5Oa9poKy6cAnFGIMLIDRBumk7YCe-P3P3699jx7HOoMhB1ZHQ3KbNwK0hJ4
91	Bảo tàng Y học Cổ truyền (FITO)	Bảo tàng tư nhân về Đông Y	Không gian kiến trúc gỗ tuyệt đẹp trưng bày hơn 3000 hiện vật quý về y học cổ truyền	4.6	1500	80	Bảo tàng, Văn hóa, Lịch sử	08:30	17:00	120000	41	Hoàng Dư Khương	Phường 12	Quận 10	Hồ Chí Minh	10.776207637987241, 106.67191722754795	https://www.google.com/maps/place/Museum+of+Traditional+Vietnamese+Medicine/@10.77618,106.6719082,21z/data=!4m6!3m5!1s0x31752ed913384e0b:0xab59fe8772b3638b!8m2!3d10.7761823!4d106.6718875!16s%2Fg%2F11_v77glx?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	02838642430	fito-museum.jpg	90	https://res.klook.com/image/upload/w_750,h_469,c_fill,q_85/w_80,x_15,y_15,g_south_west,l_Klook_water_br_trans_yhcmh3/activities/ixhpnxnhjqqyy3crll0t.jpg
92	Bảo tàng Thành phố Hồ Chí Minh	Dinh thự Pháp cổ điển	Tòa nhà kiến trúc Pháp tân cổ điển tuyệt đẹp, nơi lưu giữ lịch sử hình thành Sài Gòn	4.5	4500	85	Bảo tàng, Kiến trúc, Check-in	07:30	17:00	30000	65	Lý Tự Trọng	Bến Nghé	Quận 1	Hồ Chí Minh	10.776066621524476, 106.69956728995973	https://www.google.com/maps/place/Museum+of+Ho+Chi+Minh+City/@10.776058,106.6996059,21z/data=!4m6!3m5!1s0x31752f7e127ee995:0x2dcb5bd0282bae73!8m2!3d10.7759656!4d106.6996476!16s%2Fm%2F02pxf_c?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	02838299741	bao-tang-tphcm.jpg	90	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcRjyAUVg75oFaO87M10nCSmtRFoWscu0a_aikv9qdnk7XHjq9jrJtBJhvT-G7vNjzghRwIxKHN4yCDPPFGqVck8KyDc35zo60pNB60n75j5ztO6Ksc
93	Lăng Ông Bà Chiểu	Di tích tâm linh lâu đời	Lăng mộ Tả quân Lê Văn Duyệt, kiến trúc đền miếu đậm chất Nam Bộ	4.7	6000	85	Tâm linh, Lịch sử, Văn hóa	07:00	17:00	0	4	Phan Đăng Lưu	Phường 14	Bình Thạnh	Hồ Chí Minh	10.802687938731317, 106.69753940174634	https://www.google.com/maps/place/l%C4%83ng+%C3%B4ng+b%C3%A0+chi%E1%BB%83u/@10.8026425,106.6974874,21z/data=!4m6!3m5!1s0x317529001ee30fd3:0xbf82d8c991bdd9b1!8m2!3d10.8026719!4d106.6975129!16s%2Fg%2F11md1n3hny?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	02838412678	lang-ong-ba-chieu.jpg	45	https://encrypted-tbn0.gstatic.com/licensed-image?q=tbn:ANd9GcQM6BHyDHzfV5QaYrTrhPcn-0H6mR5uGJgy1nmBCXYI9y8q0-tLEcrc2h4qAM6w6Zor_C-eHiqS0QWW7n0BsJoWoA1eokfBr-efUI1HVO8YwNrImJo
94	Hào Sĩ Phường	Con hẻm người Hoa cổ kính	Khu chung cư cũ hơn 100 năm tuổi với kiến trúc đặc trưng, phim trường của nhiều bộ phim	4.3	500	75	Văn hóa, Nhiếp ảnh, Đời sống	06:00	18:00	0	206	Trần Hưng Đạo	Phường 11	Quận 5	Hồ Chí Minh	10.752871371655266, 106.66616279965322	https://www.google.com/maps/place/Hao+Sy+Phuong/@10.7528318,106.6661182,21z/data=!4m6!3m5!1s0x31752f1c02856bbf:0xa58b55b090d47413!8m2!3d10.7528585!4d106.6661421!16s%2Fg%2F11g_zd41mx?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D		hao-si-phuong.jpg	30	https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcT-zxDRZ8kkP1PSyqX0AzvO816kUwgwHMgJuLhBsENdougTsLTKljiDYA8wpJtWnJfySr7Er_WezwdE1HLm6iqWnNNJJ1JhYrMJgLdP4oxKFJ0pYS4
95	Chùa Bửu Long	Ngôi chùa kiến trúc Thái Lan	Được mệnh danh là chùa Thái Lan, nổi bật với bảo tháp Gotama Cetiya lộng lẫy	4.7	8000	88	Tâm linh, Kiến trúc, Cảnh đẹp	08:00	18:00	0	81	Nguyễn Xiển	Long Bình	Quận 9	Hồ Chí Minh	10.878882931548596, 106.83506108330668	https://www.google.com/maps/place/Ch%C3%B9a+B%E1%BB%ADu+Long/@10.8789139,106.834981,21z/data=!4m6!3m5!1s0x3174df001ae50ec7:0x6983ca08032035b8!8m2!3d10.8788722!4d106.8350287!16s%2Fg%2F11x0mw46n5?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	0903099999	chua-buu-long.jpg	90	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcRZ8WYDiAUZpmkBQBBRzE2NSRN8-Sz5DGXUXuERDNRtOG16OBCwD_c0Y46qU7TrIoI8euEQsS8CtRJtKlIm8U7vky211UDAimpouQRZD4k4URF0M0Q
96	Tu viện Khánh An	Chùa kiến trúc Nhật Bản	Không gian thanh tịnh với kiến trúc gỗ và vườn tược mang phong cách Nhật Bản	4.6	5000	85	Tâm linh, Kiến trúc, Check-in	05:00	20:00	0	3D	172 Xa lộ Hà Nội	An Phú Đông	Quận 12	Hồ Chí Minh	10.85954683659767, 106.70481174707298	https://www.google.com/maps/place/C%E1%BB%95ng+Tu+Vi%E1%BB%87n+Kh%C3%A1nh+An/@10.8594724,106.7047196,21z/data=!4m10!1m2!2m1!1zVHUgdmnhu4duIEtow6FuaCBBbg!3m6!1s0x317529d5f89a0837:0xa3ce1904f72cb3d6!8m2!3d10.8595321!4d106.7048417!15sChNUdSB2aeG7h24gS2jDoW5oIEFukgEGbXVzZXVt4AEA!16s%2Fg%2F11hzhf3bz4?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D	02837196272	tu-vien-khanh-an.jpg	60	https://encrypted-tbn2.gstatic.com/licensed-image?q=tbn:ANd9GcSFRkfJL6YwpimU_RAXPNvIGEBzglQ-1IpH2E6E3P2r8JFE8MPgO1aZfD3DdD9lKUMOoWcSwtoQLzQVL1pkZnEqQ_fAMujG2K8GuVdxKjUCSz_j22w
97	Phố ẩm thực Hồ Thị Kỷ	Thiên đường ăn vặt Sài Gòn	Khu chợ hoa và ẩm thực sầm uất, nổi tiếng với các món ăn vặt Campuchia và đường phố	4.5	12000	95	Ẩm thực, Ăn vặt, Chợ đêm	15:00	23:00	50000	52	Hồ Thị Kỷ	Phường 1	Quận 10	Hồ Chí Minh	10.766344815198075, 106.67601962474163	https://www.google.com/maps/place/Ho+Thi+Ky+Food+Street/@10.7663231,106.6758483,21z/data=!4m6!3m5!1s0x31752f0875cfd707:0xafb8c58497d6c28a!8m2!3d10.7663259!4d106.6759953!16s%2Fg%2F11lkx5g945?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D		ho-thi-ky-food.jpg	90	https://encrypted-tbn1.gstatic.com/licensed-image?q=tbn:ANd9GcT4x3okIZySBRZcTl_O6V3KdXlzEAg2AXq3gNHM3sZuE5txe5BYgtbFUrs2id47gO_sf6AMJURBP4ivDWySJtPok2PS3pBKyjkA-2TOWjFBvX7bXgA
98	Khu phố Nhật (Little Japan)	Khu phố văn hóa Nhật	Hệ thống hẻm nhỏ với hàng loạt nhà hàng Ramen, Sushi và Bar chuẩn phong cách Nhật	4.4	3000	80	Ẩm thực, Văn hóa, Nightlife	10:00	23:00	200000	15B	Lê Thánh Tôn	Bến Nghé	Quận 1	Hồ Chí Minh	10.779383702339825, 106.70472474702916	https://www.google.com/maps/place/Saigon+Japan+Town/@10.779385,106.704601,21z/data=!4m6!3m5!1s0x31752f48cf3c7265:0xd3bba610945c3f32!8m2!3d10.7793695!4d106.7047033!16s%2Fg%2F11cllprvly?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D		little-japan.jpg	120	https://cdn.xanhsm.com/2024/12/ccdda92b-pho-nhat-sai-gon-2.jpg
